5586234,"138 S Van Brunt St",40.89036,-73.97983,335
6690055,"290 Drake Ave",40.893732,-73.782255,336
10945622,"2802 Broadway",40.803001,-73.9673,337
6434318,"473 Park Ave",40.963,-73.705568,338
6620983,"74 N Broadway Ave",41.092605,-73.917945,339
6260674,"145 Palisade St",41.015662,-73.875714,340
6394599,"120 N Main St",41.151707,-73.988948,341
5599907,"24 Briarcliff Rd",40.916796,-73.957166,342
6351155,"21 Weaver St",41.016085,-73.650502,343
10840900,"Hudson Ter",40.849602,-73.972702,344
10976444,"10 Columbia Rd",41.017942,-73.838937,345
6419575,"1932 Crotona Ave",40.84478,-73.891442,346
10956915,"304 W 154th Street Ofc",40.828536,-73.937867,347
6392319,"2 Roosevelt Sq N",40.912701,-73.83824,348
6201328,"555 Theodore Fremd Ave",40.97313,-73.702756,349
6531944,"2476 Williamsbridge Rd",40.861421,-73.85755,350
10979318,"914 Hall St",40.941644,-73.740399,351
6144943,"40 Westchester Sq",40.841572,-73.84325,352
6635813,"246 S Broadway",40.925061,-73.895404,353
11052065,"101 Northern Blvd",40.811298,-73.622633,354
6198668,"170 Dreiser Loop",40.87681,-73.828226,355
10975227,"977B Allerton Avenue",40.865508,-73.859238,356
6134725,"385 Gerard Ave",40.816595,-73.930205,357
6344169,"4150 Boston Rd",40.886276,-73.826515,358
10973139,"1829 Haight Ave",40.850025,-73.853619,359
5618405,"200 Engle St",40.900285,-73.969331,360
5846435,"175 Washington Ave",40.94107,-73.993501,361
5855840,"340 Lafayette St",40.945071,-73.973515,362
6407896,"17 Gulls Cove",40.818551,-73.702254,363
6333118,"179 State Hwy 303",41.128893,-73.9405,364
10970632,"638 E 169th Street",40.831278,-73.900723,365
5700337,"25 Pershing Rd",40.887018,-73.952232,366
6304096,"829 Southern Blvd",40.81652,-73.895934,367
5932043,"77 Highwood Ave",40.926209,-73.958057,368
6536469,"37 Old Albany Post Rd",41.189061,-73.871348,369
6270160,"106 Corporate Park Dr",41.020217,-73.72044,370
5965926,"177 N Dean St",40.897568,-73.971758,371
6541792,"55 Haviland Ln",41.016341,-73.735051,372
6173381,"41 Lincoln Ave",40.806585,-73.930353,373
10969257,"1460 Macombs Rd",40.841669,-73.917627,374
6502026,"90 Highland Ln",41.038394,-73.859204,375
6274455,"16 Soundview Dr",40.866692,-73.653978,376
6219298,"70 Coralyn Ave",41.001442,-73.759841,377
